1.513561248436207226e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.445439770745927987e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.380384264602883783e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.318256738556407509e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.258925411794166189e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.202264434617413219e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.148153621496881584e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.096478196143185150e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.047128548050898535e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
1.000000000000000021e-03,1.148058208032749050e+00,6.636836883445631656e+02,6.943310152814111472e-03
